sid,category,fault_type,scr,target_V_pu,iq,mse_d,mse_q,iq_post,mse_d_post,mse_q_post,post_delay,frt,connect,reactive,limit,recover,survive,recover_worst,Vdc_min,Vdc_max,V1_final_mean,V1_final_worst_signed
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.088186721,0.92727492,1.2015427,0.91279069,-0.088186721
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.088016917,0.84599288,1.2015427,0.9128089,-0.088016917
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.087863623,0.8501958,1.2015427,0.91281314,-0.087863623
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.0881895,0.84277696,1.2015427,0.91279052,-0.0881895
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.088189795,0.8348419,1.2015427,0.91279052,-0.088189795
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.088188912,0.83494011,1.2015427,0.91279063,-0.088188912
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.1,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.087863417,0.88332166,1.2015427,0.91281337,-0.087863417
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.087617574,0.78043486,1.2015427,0.91307134,-0.087617574
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.087753199,0.77486351,1.2015427,0.91303651,-0.087753199
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.087936708,0.75949226,1.2015427,0.91290991,-0.087936708
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.087831608,0.73117982,1.2015427,0.91287843,-0.087831608
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.087820298,0.74338049,1.2015427,0.9128005,-0.087820298
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,0.05,False,PASS,FAIL,PASS,FAIL,FAIL,0.08789463,0.73697496,1.2015427,0.91273225,-0.08789463
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.087879691,0.74117933,1.2015427,0.91271648,-0.087879691
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.088112963,0.74367961,1.2015427,0.91252655,-0.088112963
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.088279532,0.75049947,1.2015427,0.91230478,-0.088279532
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.2,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.088673647,0.7574249,1.2015427,0.91215849,-0.088673647
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.087092463,0.84988601,1.2015427,0.91363713,-0.087092463
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.087023341,0.8461045,1.2015427,0.91350251,-0.087023341
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.08708868,0.84610586,1.2015427,0.9134798,-0.08708868
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,0,False,PASS,FAIL,PASS,FAIL,PASS,0.08749751,0.81620261,1.2015427,0.91348313,-0.08749751
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.087286896,0.77271747,1.2015427,0.91338944,-0.087286896
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.087653969,0.7667323,1.2015427,0.91338016,-0.087653969
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.087630959,0.75779001,1.2015427,0.91331776,-0.087630959
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.087464895,0.75898936,1.2015427,0.91330451,-0.087464895
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.08763112,0.76387844,1.2015427,0.91320871,-0.08763112
1441,HVRT,swell_3ph,2,1.1000,0.2,0,0,0.27,0.2,0.1,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.087552819,0.79201282,1.2015427,0.91309515,-0.087552819
