sid,category,fault_type,scr,target_V_pu,iq,mse_d,mse_q,iq_post,mse_d_post,mse_q_post,post_delay,frt,connect,reactive,limit,recover,survive,recover_worst,Vdc_min,Vdc_max,V1_final_mean,V1_final_worst_signed
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.25,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.074519526,0.65146687,1.0839811,0.92650513,-0.074519526
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.25,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.074100872,0.65146687,1.0860202,0.92658869,-0.074100872
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.25,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.074937523,0.65146687,1.0860229,0.92650703,-0.074937523
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.075740628,0.65146687,1.0672192,0.92535584,-0.075740628
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.075868817,0.65146687,1.0635076,0.92477385,-0.075868817
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.076117722,0.65146687,1.0655155,0.92481434,-0.076117722
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.075989973,0.65146687,1.0641812,0.92490307,-0.075989973
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.076265854,0.65146687,1.0638404,0.92477184,-0.076265854
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.25,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.073910565,0.65146687,1.0837435,0.92711535,-0.073910565
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.25,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.074778187,0.65146687,1.082448,0.92645275,-0.074778187
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.25,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.074507869,0.65146687,1.0855706,0.92650403,-0.074507869
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.25,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.074931344,0.65146687,1.0858454,0.92650451,-0.074931344
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.25,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.074687357,0.65146687,1.0860229,0.92652191,-0.074687357
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.075740459,0.65146687,1.0672239,0.92535616,-0.075740459
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.075868931,0.65146687,1.0633185,0.92477387,-0.075868931
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.07611369,0.65146687,1.0631446,0.92475437,-0.07611369
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.076098021,0.65146687,1.0636593,0.92481337,-0.076098021
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.2,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.076278459,0.65146687,1.0627502,0.92476546,-0.076278459
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.25,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.072648931,0.65146687,1.0825229,0.92800083,-0.072648931
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.25,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.073235301,0.65146687,1.0810033,0.9275825,-0.073235301
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.25,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.073113455,0.65146687,1.0838403,0.92769326,-0.073113455
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.25,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.073091844,0.65146687,1.0825802,0.92769565,-0.073091844
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.3,0.3,0.25,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.073242617,0.65146687,1.084024,0.92779538,-0.073242617
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.25,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.07286261,0.65146687,1.082528,0.9281225,-0.07286261
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.25,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.073465508,0.65146687,1.0815517,0.92757459,-0.073465508
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.25,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.073065225,0.65146687,1.0813892,0.9277255,-0.073065225
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.25,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.073090643,0.65146687,1.0843063,0.92769339,-0.073090643
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.35,0.3,0.25,0.35,False,PASS,FAIL,PASS,FAIL,FAIL,0.073267863,0.65146687,1.0840162,0.92776678,-0.073267863
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.2,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.080382169,0.82716951,1.0463369,0.92027659,-0.080382169
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.2,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.080084361,0.82707198,1.0573182,0.92087638,-0.080084361
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.2,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.079652496,0.82645408,1.0625107,0.92104243,-0.079652496
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.2,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.079647318,0.82843707,1.0748071,0.92108951,-0.079647318
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.27,0.2,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.079640979,0.82843707,1.0668104,0.92110696,-0.079640979
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.2,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.074383662,0.82843707,1.0973466,0.9267828,-0.074383662
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.2,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072460195,0.82740533,1.12059,0.92868229,-0.072460195
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.2,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072026799,0.82843707,1.1241047,0.9289867,-0.072026799
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.2,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.07208945,0.82843707,1.125611,0.92888876,-0.07208945
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.3,0.2,0.2,0.35,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072178798,0.82747484,1.1213559,0.92884145,-0.072178798
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.2,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.073968141,0.82843707,1.0961406,0.92680342,-0.073968141
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.2,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072048382,0.82740533,1.1234484,0.92875355,-0.072048382
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.2,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072026324,0.82843707,1.1255309,0.92898987,-0.072026324
1441,HVRT,swell_3ph,2,1.1000,-0.1,0,0,0.35,0.2,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,PASS,0.072171328,0.82843707,1.1256594,0.92884992,-0.072171328
