baseline,scenario_id,bucket,sac_pass,baseline_pass,category,fault_type,scr,target_V_pu,duration_bin_s,xr_ratio,sac_failed_criteria,baseline_failed_criteria,sac_not_eval_criteria,baseline_not_eval_criteria,sac_vdc_min,baseline_vdc_min
fixed_law_iq027_no_series,329,both_pass,True,True,LVRT,sym3ph,5.0,0.85,0.16,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9346116265547662,0.9939304784508897
fixed_law_iq027_no_series,330,both_pass,True,True,LVRT,sym3ph,5.0,0.85,0.16,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9343172086688282,0.9942655893626431
fixed_law_iq027_no_series,331,both_pass,True,True,LVRT,sym3ph,5.0,0.85,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9337956626061886,0.9933784721891193
fixed_law_iq027_no_series,332,both_pass,True,True,LVRT,sym3ph,5.0,0.85,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.933795662645405,0.9933784721891193
fixed_law_iq027_no_series,333,both_pass,True,True,LVRT,sym3ph,5.0,0.85,0.16,6.0,,,reactive+limit+survive,reactive+limit+survive,0.934470447633126,0.9940785810049311
fixed_law_iq027_no_series,334,both_pass,True,True,LVRT,sym3ph,5.0,0.85,0.16,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9346117291724935,0.9939304784508897
fixed_law_iq027_no_series,335,both_pass,True,True,LVRT,sym3ph,5.0,0.85,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9341743194006693,0.9933788875930408
fixed_law_iq027_no_series,336,both_pass,True,True,LVRT,sym3ph,5.0,0.85,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9341743192920955,0.9933788875930408
fixed_law_iq027_no_series,337,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.16,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9346102981074088,0.9939444718176572
fixed_law_iq027_no_series,338,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.16,1.5,,,reactive+limit+survive,reactive+limit+survive,0.934467056767824,0.9941442606977053
fixed_law_iq027_no_series,339,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9340284809290137,0.9931670553931546
fixed_law_iq027_no_series,340,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9342066388148629,0.9931672777252302
fixed_law_iq027_no_series,341,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.16,3.0,,,reactive+limit+survive,reactive+limit+survive,0.934467056767824,0.9941442606977053
fixed_law_iq027_no_series,342,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.16,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9346102981074088,0.9939444718176572
fixed_law_iq027_no_series,343,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9340284833382915,0.9931670553931546
fixed_law_iq027_no_series,344,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.93402848305048,0.9931670553931546
fixed_law_iq027_no_series,345,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.16,6.0,,,reactive+limit+survive,reactive+limit+survive,0.934610334155141,0.9939444718176572
fixed_law_iq027_no_series,346,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.16,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9346102629985044,0.9939444718176572
fixed_law_iq027_no_series,347,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9343836025689323,0.9931676307476738
fixed_law_iq027_no_series,348,both_pass,True,True,LVRT,sym3ph,10.0,0.85,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9342978666044427,0.9931674327533336
fixed_law_iq027_no_series,349,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.16,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9347921846430908,0.993735288500083
fixed_law_iq027_no_series,350,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.16,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9346599502811394,0.9938987418399421
fixed_law_iq027_no_series,351,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.934102265905644,0.9930935581726138
fixed_law_iq027_no_series,352,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.5,1.5,,,reactive+limit+survive,reactive+limit+survive,0.9341022385079986,0.9930935581726138
fixed_law_iq027_no_series,353,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.16,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9343163352953877,0.994357497334808
fixed_law_iq027_no_series,354,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.16,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9345182893770417,0.9941029757103305
fixed_law_iq027_no_series,355,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.934102265952538,0.9930935581726138
fixed_law_iq027_no_series,356,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.5,3.0,,,reactive+limit+survive,reactive+limit+survive,0.9341022384762591,0.9930935581726138
fixed_law_iq027_no_series,357,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.16,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9343156138309315,0.994357497334808
fixed_law_iq027_no_series,358,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.16,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9340965062551004,0.9946734984203128
fixed_law_iq027_no_series,359,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.934446942807315,0.9930941947709765
fixed_law_iq027_no_series,360,both_pass,True,True,LVRT,sym3ph,15.0,0.85,0.5,6.0,,,reactive+limit+survive,reactive+limit+survive,0.9341022385184337,0.9930935581726138
fixed_law_iq027_no_series,361,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.7923056224858696,0.972997885638075
fixed_law_iq027_no_series,362,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.7922348466015922,0.9720057831323158
fixed_law_iq027_no_series,363,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7762114044686689,0.970570376118559
fixed_law_iq027_no_series,364,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7762227363402436,0.9705707066102317
fixed_law_iq027_no_series,365,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7802820424627486,0.9714170357432027
fixed_law_iq027_no_series,366,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7923244284669584,0.972437823183745
fixed_law_iq027_no_series,367,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7761992271527856,0.9705704296144988
fixed_law_iq027_no_series,368,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7762114044686689,0.970570376118559
fixed_law_iq027_no_series,369,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7921756727874499,0.971673029333526
fixed_law_iq027_no_series,370,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7921756727874499,0.971673029333526
fixed_law_iq027_no_series,371,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7761918819189825,0.9705705012681647
fixed_law_iq027_no_series,372,both_pass,True,True,LVRT,1ph_g,2.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7761712961432897,0.970570376118559
fixed_law_iq027_no_series,373,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.7963680820856506,0.9719971020021029
fixed_law_iq027_no_series,374,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.7963680820856506,0.9704781526300739
fixed_law_iq027_no_series,375,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7911294722349662,0.9691428577730584
fixed_law_iq027_no_series,376,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7911294722349662,0.9691428560955496
fixed_law_iq027_no_series,377,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7965128312569661,0.9713621909521352
fixed_law_iq027_no_series,378,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7964399359224654,0.9719971020021029
fixed_law_iq027_no_series,379,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7911621199116935,0.9691428560955496
fixed_law_iq027_no_series,380,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7911621199116935,0.9691428560955496
fixed_law_iq027_no_series,381,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7965128312569661,0.9708657566018166
fixed_law_iq027_no_series,382,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7964805958997603,0.9708657566018166
fixed_law_iq027_no_series,383,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7911782557436349,0.9691428560955496
fixed_law_iq027_no_series,384,both_pass,True,True,LVRT,1ph_g,3.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7911347426411165,0.9691428569509294
fixed_law_iq027_no_series,385,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.794799674515633,0.9695636837087103
fixed_law_iq027_no_series,386,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.7948611119551597,0.9695636837087103
fixed_law_iq027_no_series,387,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7949705999002212,0.9691428559347669
fixed_law_iq027_no_series,388,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7937928393047639,0.9691428559184447
fixed_law_iq027_no_series,389,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7949111889079425,0.9695636837087103
fixed_law_iq027_no_series,390,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.794799674515633,0.9695636837087103
fixed_law_iq027_no_series,391,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7949494411754955,0.9691428559223109
fixed_law_iq027_no_series,392,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7937928557863924,0.9691428559184447
fixed_law_iq027_no_series,393,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7949705999002212,0.9695636837087103
fixed_law_iq027_no_series,394,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7949513883969563,0.9695636837087103
fixed_law_iq027_no_series,395,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7937928913712786,0.9691428559184447
fixed_law_iq027_no_series,396,both_pass,True,True,LVRT,1ph_g,5.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7949705999002212,0.969142855919828
fixed_law_iq027_no_series,397,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.7946380280801729,0.9695630563280128
fixed_law_iq027_no_series,398,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.794591804769761,0.9695630563280128
fixed_law_iq027_no_series,399,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7946744485979076,0.9691428559223025
fixed_law_iq027_no_series,400,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7906190792530481,0.9691428559176726
fixed_law_iq027_no_series,401,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7947471611497497,0.9693769609091596
fixed_law_iq027_no_series,402,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7947471611497497,0.9698970832563779
fixed_law_iq027_no_series,403,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7946744485979076,0.9691428559223025
fixed_law_iq027_no_series,404,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7947317260671497,0.9691428559184421
fixed_law_iq027_no_series,405,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7947471611497497,0.9695630563280128
fixed_law_iq027_no_series,406,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.794591804769761,0.9704966358383846
fixed_law_iq027_no_series,407,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7906190933689641,0.9691428559176726
fixed_law_iq027_no_series,408,both_pass,True,True,LVRT,1ph_g,10.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7906190725310924,0.9691428559176726
fixed_law_iq027_no_series,409,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.7942777260443455,0.9697941177978061
fixed_law_iq027_no_series,410,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.16,1.5,,,limit+survive,limit+survive,0.7941707757709957,0.9695056914914886
fixed_law_iq027_no_series,411,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7896804132696668,0.9691428559175403
fixed_law_iq027_no_series,412,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.5,1.5,,,limit+survive,limit+survive,0.7896803038149928,0.9691428559175403
fixed_law_iq027_no_series,413,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7942079548624732,0.9693450014101674
fixed_law_iq027_no_series,414,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.16,3.0,,,limit+survive,limit+survive,0.7942777260443455,0.9695056914914886
fixed_law_iq027_no_series,415,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7896803038149928,0.9691428559175403
fixed_law_iq027_no_series,416,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.5,3.0,,,limit+survive,limit+survive,0.7940660709549612,0.9691428559193975
fixed_law_iq027_no_series,417,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7942777260443455,0.9692554766280327
fixed_law_iq027_no_series,418,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.16,6.0,,,limit+survive,limit+survive,0.7941707757709957,0.9693450014101674
fixed_law_iq027_no_series,419,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7941707757709957,0.9691428559215384
fixed_law_iq027_no_series,420,both_pass,True,True,LVRT,1ph_g,15.0,0.1,0.5,6.0,,,limit+survive,limit+survive,0.7942079548624732,0.9691428559182049
fixed_law_iq027_no_series,421,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.7974825361379065,0.9781924013254275
fixed_law_iq027_no_series,422,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.7974572485893493,0.9775365191411135
fixed_law_iq027_no_series,423,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7761821577920532,0.9765900858981782
fixed_law_iq027_no_series,424,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7761864516217107,0.9765900858981782
fixed_law_iq027_no_series,425,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.7974572485893493,0.9775365191411135
fixed_law_iq027_no_series,426,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.7972729030641469,0.9786723540586775
fixed_law_iq027_no_series,427,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7761894504771711,0.9765900858981782
fixed_law_iq027_no_series,428,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7761821577920532,0.9765903673944937
fixed_law_iq027_no_series,429,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.7974259501518446,0.9778219507285928
fixed_law_iq027_no_series,430,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.7974572485893493,0.9786723540586775
fixed_law_iq027_no_series,431,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7761922497658024,0.9765902687399937
fixed_law_iq027_no_series,432,both_pass,True,True,LVRT,1ph_g,2.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7761630357681615,0.9765900858981782
fixed_law_iq027_no_series,433,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.7881749705790028,0.976339594710423
fixed_law_iq027_no_series,434,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.7955571116042369,0.9769291822686766
fixed_law_iq027_no_series,435,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7625587661620049,0.9754310152692371
fixed_law_iq027_no_series,436,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7625433669207154,0.9754302706164046
fixed_law_iq027_no_series,437,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.788166316850706,0.976339594710423
fixed_law_iq027_no_series,438,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.7954597193039903,0.9765979860919599
fixed_law_iq027_no_series,439,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7625634101121173,0.9754304645564662
fixed_law_iq027_no_series,440,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7625625166740324,0.9754303566508653
fixed_law_iq027_no_series,441,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.7954905986218693,0.9769291822686766
fixed_law_iq027_no_series,442,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.7954597193039903,0.9765979860919599
fixed_law_iq027_no_series,443,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7625529226094618,0.9754303566508653
fixed_law_iq027_no_series,444,both_pass,True,True,LVRT,1ph_g,3.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7625479342305442,0.9754304645564662
fixed_law_iq027_no_series,445,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.7964524763880649,0.9757994556945221
fixed_law_iq027_no_series,446,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.7964738893804908,0.976172308097305
fixed_law_iq027_no_series,447,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7581786964656216,0.9744168713092984
fixed_law_iq027_no_series,448,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7581853666086847,0.9744163357082666
fixed_law_iq027_no_series,449,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.7963876744648233,0.9772417940882103
fixed_law_iq027_no_series,450,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.7965191038377825,0.9772417940882103
fixed_law_iq027_no_series,451,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.758182541331624,0.9744164749189568
fixed_law_iq027_no_series,452,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7581802726794908,0.9744168713092984
fixed_law_iq027_no_series,453,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.7963412552877243,0.9766445465646498
fixed_law_iq027_no_series,454,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.7795113222739819,0.975505372987395
fixed_law_iq027_no_series,455,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7581874322994244,0.9744163357082666
fixed_law_iq027_no_series,456,both_pass,True,True,LVRT,1ph_g,5.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7581786964656216,0.9744168713092984
fixed_law_iq027_no_series,457,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.7940505878419558,0.9767322003834271
fixed_law_iq027_no_series,458,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.794130532136517,0.9760900309153613
fixed_law_iq027_no_series,459,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7604307474960911,0.9736000457907531
fixed_law_iq027_no_series,460,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7604270430200285,0.9735992833292635
fixed_law_iq027_no_series,461,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.7940861104194213,0.9760900309153613
fixed_law_iq027_no_series,462,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.7940505878419558,0.9751708362846518
fixed_law_iq027_no_series,463,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.760431518640365,0.9735992833292635
fixed_law_iq027_no_series,464,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7604260572108349,0.9735994823835524
fixed_law_iq027_no_series,465,both_pass,True,True,LVRT,1ph_g,10.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.794130532136517,0.9767322003834271
