scenario_idx,sc_id,strategy,vdc_min_pu,vdc_max_pu,i2_max_pu,lvrt_pass
326,8,2,0.820584883649248,1.15036392266674,1.22769194574369,1
326,8,3,0.802153684183479,1.15151419760427,1.20151518105412,1
327,8,0,0.752366071279574,1.12183458442727,1.47048271496033,1
327,8,1,0.708947396255848,1.11029911703545,1.47202163093323,0
327,8,2,0.686078768038669,1.09623969233952,1.46735748296713,0
327,8,3,0.693446882725713,1.09073734426126,1.47178851035058,0
328,8,0,0.758056387233722,1.09162511652537,1.26496473165975,1
328,8,1,0.75482533351104,1.08625607847323,1.27674915471939,1
328,8,2,0.73859921743808,1.08114771682484,1.26903982770557,0
328,8,3,0.723352584870057,1.08225506219114,1.26613346468965,0
329,8,0,0.766895158204172,1.13477413937836,1.61147539278222,1
329,8,1,0.720373564321635,1.11971428215249,1.6122259128103,0
329,8,2,0.696351599785752,1.10880168651917,1.61263427855877,0
329,8,3,0.689512342182554,1.10180870855379,1.61387895910196,0
330,8,0,0.771335909326191,1.14207748744878,1.6256432768733,1
330,8,1,0.724831309591817,1.12095697711701,1.62100873413983,0
330,8,2,0.704181801769274,1.11153418298125,1.62225184407486,0
330,8,3,0.699453832118188,1.10253119526827,1.6228130371473,0
331,8,0,0.847748826782626,1.15434901717121,1.34457474726409,1
331,8,1,0.811714322531504,1.15258887634874,1.31315530776429,1
331,8,2,0.807640028335148,1.15373922889677,1.29742901240392,1
331,8,3,0.818149734336428,1.1514622183512,1.28130649272782,1
332,8,0,0.819332592697742,1.15451229389165,1.37959028018128,1
332,8,1,0.795968599660547,1.15423652350348,1.34771684321635,1
332,8,2,0.796179674979883,1.15435461286092,1.33385179363372,1
332,8,3,0.788446035951859,1.15460847891463,1.31238460710417,1
333,8,0,0.785938776206574,1.14663272956405,1.81421740870145,1
333,8,1,0.746821416175701,1.12518033314762,1.821197378668,0
333,8,2,0.738797018791464,1.12252243409292,1.81808399955792,0
333,8,3,0.710161747619248,1.11309279521549,1.81763390794696,0
334,8,0,0.846021482694624,1.11482615230254,1.55121462977181,1
334,8,1,0.824370427314867,1.08286643679403,1.56793975597633,1
334,8,2,0.785076040330797,1.07904639799752,1.57297482593188,1
334,8,3,0.76759037007573,1.08793177760398,1.56949410916249,1
335,8,0,0.770897181097468,1.14081738311011,1.57311897889008,1
335,8,1,0.72279146941139,1.12179917190754,1.56988907574689,0
335,8,2,0.700793724237602,1.11183721035095,1.57127636333574,0
335,8,3,0.733948014170044,1.11263985989075,1.57269814611722,0
336,8,0,0.925428459364966,1.11528916768319,1.44729645378105,1
336,8,1,0.9441064561436,1.09263742292042,1.44631962601374,1
336,8,2,0.940595037639811,1.08291269181968,1.4395211911334,1
336,8,3,0.888064029197269,1.08659516923583,1.40819344095538,1
337,8,0,0.92578236670729,1.15143692864459,1.28523083789658,1
337,8,1,0.906227946788226,1.14813191877963,1.25599047263212,1
337,8,2,0.881615141113843,1.14004324974491,1.25654617039477,1
337,8,3,0.85392745601409,1.14084781627665,1.24312119137877,1
338,8,0,0.858289646804071,1.13231675056509,1.33699428395511,1
338,8,1,0.827903719606038,1.1115817740769,1.34398299459333,1
338,8,2,0.799185714036706,1.10700392997953,1.33684534683194,1
338,8,3,0.78045419605927,1.10459535339505,1.34196919644009,1
339,8,0,0.838664179482931,1.10513802174564,1.66185809459699,1
339,8,1,0.815374362809666,1.05646004691873,1.67011302621765,1
339,8,2,0.793857414697943,1.04975263694808,1.66889897714596,1
339,8,3,0.740766897014871,1.06343389937715,1.68522719652836,0
340,8,0,0.752511603448759,1.0627368060273,1.47761117963431,1
340,8,1,0.74175066766773,1.06335931080719,1.47699536473485,0
340,8,2,0.725386561535329,1.0766520313312,1.47838592330592,0
340,8,3,0.706974356358878,1.08418583740542,1.48631823696137,0
341,8,0,0.853461752578817,1.11429711623462,1.45119741266264,1
341,8,1,0.81945095130437,1.05470498322375,1.4523958957711,1
341,8,2,0.798209732820711,1.04449718340512,1.44427468848889,1
341,8,3,0.760962854363519,1.05525573486545,1.45968028571173,1
342,8,0,0.774102191960632,1.15461250930504,1.40157082877351,1
342,8,1,0.848234732788808,1.1546216998977,1.40550277213931,1
342,8,2,0.814265664984746,1.15502557427281,1.39805047383539,1
342,8,3,0.823159604041177,1.15404061939311,1.40742068626906,1
343,8,0,0.857604408474447,1.11663234312979,1.5402483784488,1
343,8,1,0.8229028832247,1.05806424372839,1.54259627953315,1
343,8,2,0.799459564108536,1.04883376370952,1.53758660353708,1
343,8,3,0.765976913034884,1.05814209319641,1.547247872628,1
344,8,0,0.781919133493939,1.12535962916695,1.5270452163391,1
344,8,1,0.75808633542164,1.10944761614252,1.54054834507772,1
344,8,2,0.751169067524297,1.10540110694006,1.53924030335897,1
344,8,3,0.752508184670874,1.10066494000084,1.5405926885266,1
345,8,0,0.86387229174988,1.15320015127709,1.26945557192637,1
345,8,1,0.853978037146674,1.15045001355433,1.26653532828134,1
345,8,2,0.840788079961094,1.15057590727989,1.26298600696223,1
345,8,3,0.834851411385494,1.14930279306459,1.26351164232412,1
346,8,0,0.869040746824356,1.0934133767114,1.33861280380093,1
346,8,1,0.839284747660034,1.09032871988975,1.35080667512051,1
346,8,2,0.817568417013381,1.08117544612067,1.35316922671324,1
346,8,3,0.784829061152732,1.09470533207582,1.32867069080256,1
347,8,0,0.845723304469354,1.12401005085921,1.55733312875406,1
347,8,1,0.815568526793203,1.11066470629479,1.5679787104834,1
347,8,2,0.77096605670129,1.106850519481,1.58095396276108,1
347,8,3,0.751821995296382,1.09932156485951,1.57957891105538,1
348,8,0,0.762326105822941,1.11905237322544,1.56604392809115,1
348,8,1,0.744622465460768,1.10778442769258,1.55631637743241,0
348,8,2,0.739350664440356,1.09796842416552,1.5449900475135,0
348,8,3,0.71480728810472,1.08766558905949,1.5016020539372,0
349,8,0,0.752876590607703,1.07015782840235,1.29509025462868,1
349,8,1,0.742371895478163,1.06961555899572,1.2993562066332,0
349,8,2,0.724110108418655,1.08699167561258,1.29523094440088,0
349,8,3,0.705558817934467,1.09321011607217,1.29064422116277,0
350,8,0,0.877883028476064,1.06609568582763,1.48329071691743,1
350,8,1,0.854050939639192,1.0814000792259,1.46217645801812,1
350,8,2,0.835893619838269,1.08741317889798,1.44999599249405,1
350,8,3,0.820107876187034,1.10388902453902,1.40628663707765,1
