hpt_bus,fault_bus,fault_type,r_fault,Vp,Vn,gate,iq,iq_ref,se_d,se_q,vdc_eq,vdc_min,v_load,clipped,dur,connect,reactive,limit,recover,survive,frt_pass,flags
14,24,sym3ph,12.0,0.8794,0.0,sym,0.2394,0.0309,0.0143,-0.1862,0.8579,0.8579,0.8861,0,0.625,1,0,1,1,1,0,
14,24,sym3ph,30.0,0.9016,0.0,normal,0.0135,0.0,0.0292,-0.0243,0.9312,0.9312,0.9016,0,0.625,1,1,1,1,1,1,
14,25,sym3ph,0.3,0.7399,0.0,sym,0.27,0.2401,-0.0344,-0.1992,0.8712,0.8712,0.7399,1,0.15,1,1,1,1,1,1,
14,25,sym3ph,0.6,0.7516,0.0,sym,0.27,0.2225,-0.0333,-0.1991,0.8717,0.8717,0.7516,1,0.15,1,1,1,1,1,1,
14,25,sym3ph,1.0,0.7659,0.0,sym,0.27,0.2012,-0.0319,-0.199,0.8723,0.8723,0.7659,1,0.3,1,1,1,1,1,1,
14,25,sym3ph,1.8,0.7893,0.0,sym,0.27,0.1661,-0.0285,-0.1985,0.8734,0.8734,0.7893,1,0.3,1,1,1,1,1,1,
14,25,sym3ph,3.0,0.8148,0.0,sym,0.27,0.1278,-0.0196,-0.1971,0.8749,0.8749,0.8148,1,0.3,1,0,1,1,1,0,
14,25,sym3ph,6.0,0.8511,0.0,sym,0.2564,0.0734,-0.0015,-0.1927,0.8796,0.8796,0.8511,0,0.625,1,0,1,1,1,0,
14,25,sym3ph,12.0,0.8817,0.0,sym,0.2379,0.0275,0.0155,-0.1856,0.8562,0.8562,0.889,0,0.625,1,0,1,1,1,0,
14,25,sym3ph,30.0,0.902,0.0,normal,0.0135,0.0,0.0292,-0.0243,0.9312,0.9312,0.902,0,0.625,1,1,1,1,1,1,
14,26,sym3ph,0.3,0.2064,0.0,sym,0.27,0.3,0.0269,-0.1999,0.777,0.777,0.2191,1,0.15,1,1,1,1,1,1,
14,26,sym3ph,0.6,0.2692,0.0,sym,0.27,0.3,0.0235,-0.1999,0.7834,0.7834,0.2803,1,0.15,1,1,1,1,1,1,
14,26,sym3ph,1.0,0.3419,0.0,sym,0.27,0.3,0.0171,-0.1999,0.8045,0.8045,0.3499,1,0.3,1,1,1,1,1,1,
14,26,sym3ph,1.8,0.4529,0.0,sym,0.27,0.3,0.0036,-0.1999,0.8456,0.8456,0.4545,1,0.3,1,1,1,1,1,1,
14,26,sym3ph,3.0,0.5401,0.0,sym,0.27,0.3,-0.0089,-0.1999,0.8601,0.8601,0.5401,1,0.625,1,1,1,1,1,1,
14,26,sym3ph,6.0,0.6456,0.0,sym,0.27,0.3,-0.0132,-0.1998,0.8666,0.8666,0.6456,1,0.625,1,1,1,1,1,1,
14,26,sym3ph,12.0,0.7665,0.0,sym,0.27,0.2002,-0.0319,-0.199,0.8723,0.8723,0.7665,1,0.625,1,1,1,1,1,1,
14,26,sym3ph,30.0,0.8565,0.0,sym,0.2534,0.0652,0.0019,-0.1917,0.877,0.877,0.8574,0,0.625,1,0,1,1,1,0,
14,27,sym3ph,0.3,0.27,0.0,sym,0.27,0.3,0.0235,-0.1999,0.7835,0.7835,0.281,1,0.15,1,1,1,1,1,1,
14,27,sym3ph,0.6,0.3235,0.0,sym,0.27,0.3,0.0185,-0.1999,0.7981,0.7982,0.3322,1,0.15,1,1,1,1,1,1,
14,27,sym3ph,1.0,0.3857,0.0,sym,0.27,0.3,0.0136,-0.1999,0.8181,0.8181,0.3921,1,0.3,1,1,1,1,1,1,
14,27,sym3ph,1.8,0.4822,0.0,sym,0.27,0.3,-0.0049,-0.1999,0.8552,0.8552,0.4822,1,0.3,1,1,1,1,1,1,
14,27,sym3ph,3.0,0.5525,0.0,sym,0.27,0.3,-0.0085,-0.1999,0.861,0.861,0.5525,1,0.3,1,1,1,1,1,1,
14,27,sym3ph,6.0,0.6538,0.0,sym,0.27,0.3,-0.0155,-0.1998,0.8671,0.8671,0.6538,1,0.625,1,1,1,1,1,1,
14,27,sym3ph,12.0,0.7691,0.0,sym,0.27,0.1964,-0.0316,-0.1989,0.8724,0.8724,0.7691,1,0.625,1,1,1,1,1,1,
14,27,sym3ph,30.0,0.857,0.0,sym,0.2531,0.0645,0.0022,-0.1916,0.8765,0.8765,0.858,0,0.625,1,0,1,1,1,0,
14,28,sym3ph,0.3,0.4609,0.0,sym,0.27,0.3,0.0013,-0.1999,0.8507,0.8507,0.4615,1,0.15,1,1,1,1,1,1,
14,28,sym3ph,0.6,0.4864,0.0,sym,0.27,0.3,-0.0055,-0.1999,0.8556,0.8557,0.4864,1,0.15,1,1,1,1,1,1,
14,28,sym3ph,1.0,0.5122,0.0,sym,0.27,0.3,-0.0089,-0.1999,0.8579,0.8579,0.5122,1,0.15,1,1,1,1,1,1,
14,28,sym3ph,1.8,0.5481,0.0,sym,0.27,0.3,-0.0087,-0.1999,0.8606,0.8606,0.5481,1,0.3,1,1,1,1,1,1,
14,28,sym3ph,3.0,0.5896,0.0,sym,0.27,0.3,-0.0069,-0.1999,0.8634,0.8634,0.5896,1,0.3,1,1,1,1,1,1,
14,28,sym3ph,6.0,0.6885,0.0,sym,0.27,0.3,-0.0237,-0.1997,0.8688,0.8688,0.6885,1,0.625,1,1,1,1,1,1,
14,28,sym3ph,12.0,0.7776,0.0,sym,0.27,0.1836,-0.0305,-0.1988,0.8728,0.8728,0.7776,1,0.625,1,1,1,1,1,1,
14,28,sym3ph,30.0,0.8587,0.0,sym,0.2521,0.062,0.0032,-0.1913,0.8748,0.8748,0.8602,0,0.625,1,0,1,1,1,0,
14,29,sym3ph,0.3,0.5333,0.0,sym,0.27,0.3,-0.0091,-0.1999,0.8595,0.8596,0.5333,1,0.15,1,1,1,1,1,1,
14,29,sym3ph,0.6,0.544,0.0,sym,0.27,0.3,-0.0088,-0.1999,0.8603,0.8604,0.544,1,0.15,1,1,1,1,1,1,
14,29,sym3ph,1.0,0.5575,0.0,sym,0.27,0.3,-0.0083,-0.1999,0.8613,0.8613,0.5575,1,0.15,1,1,1,1,1,1,
14,29,sym3ph,1.8,0.5821,0.0,sym,0.27,0.3,-0.007,-0.1999,0.863,0.863,0.5821,1,0.3,1,1,1,1,1,1,
14,29,sym3ph,3.0,0.6251,0.0,sym,0.27,0.3,-0.0096,-0.1998,0.8655,0.8655,0.6251,1,0.3,1,1,1,1,1,1,
14,29,sym3ph,6.0,0.711,0.0,sym,0.27,0.2836,-0.0278,-0.1995,0.8699,0.8699,0.711,1,0.625,1,1,1,1,1,1,
14,29,sym3ph,12.0,0.7843,0.0,sym,0.27,0.1736,-0.0298,-0.1986,0.8731,0.8731,0.7843,1,0.625,1,1,1,1,1,1,
14,29,sym3ph,30.0,0.86,0.0,sym,0.2513,0.06,0.0039,-0.1911,0.8736,0.8736,0.8619,0,0.625,1,0,1,1,1,0,
14,30,sym3ph,0.3,0.5563,0.0,sym,0.27,0.3,-0.0084,-0.1999,0.8612,0.8613,0.5563,1,0.15,1,1,1,1,1,1,
14,30,sym3ph,0.6,0.5652,0.0,sym,0.27,0.3,-0.0079,-0.1999,0.8618,0.8619,0.5652,1,0.15,1,1,1,1,1,1,
14,30,sym3ph,1.0,0.5768,0.0,sym,0.27,0.3,-0.0074,-0.1999,0.8626,0.8626,0.5768,1,0.15,1,1,1,1,1,1,
14,30,sym3ph,1.8,0.6006,0.0,sym,0.27,0.3,-0.007,-0.1999,0.8641,0.8641,0.6006,1,0.3,1,1,1,1,1,1,
14,30,sym3ph,3.0,0.646,0.0,sym,0.27,0.3,-0.0134,-0.1998,0.8667,0.8667,0.646,1,0.3,1,1,1,1,1,1,
14,30,sym3ph,6.0,0.7226,0.0,sym,0.27,0.2661,-0.0314,-0.1993,0.8704,0.8704,0.7226,1,0.3,1,1,1,1,1,1,
14,30,sym3ph,12.0,0.7885,0.0,sym,0.27,0.1672,-0.0288,-0.1985,0.8734,0.8734,0.7885,1,0.625,1,1,1,1,1,1,
14,30,sym3ph,30.0,0.8609,0.0,sym,0.2507,0.0586,0.0044,-0.1909,0.8729,0.8729,0.863,0,0.625,1,0,1,1,1,0,
14,31,sym3ph,0.3,0.6007,0.0,sym,0.27,0.3,-0.007,-0.1999,0.8641,0.8641,0.6007,1,0.15,1,1,1,1,1,1,
14,31,sym3ph,0.6,0.6104,0.0,sym,0.27,0.3,-0.0075,-0.1998,0.8647,0.8647,0.6104,1,0.15,1,1,1,1,1,1,
14,31,sym3ph,1.0,0.624,0.0,sym,0.27,0.3,-0.0094,-0.1998,0.8655,0.8655,0.624,1,0.15,1,1,1,1,1,1,
14,31,sym3ph,1.8,0.6493,0.0,sym,0.27,0.3,-0.0142,-0.1998,0.8668,0.8669,0.6493,1,0.15,1,1,1,1,1,1,
14,31,sym3ph,3.0,0.6819,0.0,sym,0.27,0.3,-0.0225,-0.1997,0.8685,0.8685,0.6819,1,0.3,1,1,1,1,1,1,
14,31,sym3ph,6.0,0.7395,0.0,sym,0.27,0.2407,-0.0344,-0.1992,0.8712,0.8712,0.7395,1,0.3,1,1,1,1,1,1,
14,31,sym3ph,12.0,0.7956,0.0,sym,0.27,0.1567,-0.0268,-0.1982,0.8737,0.8737,0.7956,1,0.625,1,1,1,1,1,1,
14,31,sym3ph,30.0,0.862,0.0,sym,0.2501,0.057,0.005,-0.1907,0.872,0.872,0.8643,0,0.625,1,0,1,1,1,0,
14,32,sym3ph,0.3,0.6195,0.0,sym,0.27,0.3,-0.0088,-0.1998,0.8652,0.8653,0.6195,1,0.15,1,1,1,1,1,1,
14,32,sym3ph,0.6,0.6291,0.0,sym,0.27,0.3,-0.0101,-0.1998,0.8658,0.8658,0.6291,1,0.15,1,1,1,1,1,1,
14,32,sym3ph,1.0,0.6409,0.0,sym,0.27,0.3,-0.0119,-0.1998,0.8664,0.8664,0.6409,1,0.15,1,1,1,1,1,1,
14,32,sym3ph,1.8,0.6631,0.0,sym,0.27,0.3,-0.0182,-0.1998,0.8675,0.8676,0.6631,1,0.15,1,1,1,1,1,1,
14,32,sym3ph,3.0,0.6921,0.0,sym,0.27,0.3,-0.0243,-0.1996,0.869,0.869,0.6921,1,0.3,1,1,1,1,1,1,
14,32,sym3ph,6.0,0.7444,0.0,sym,0.27,0.2334,-0.0342,-0.1992,0.8714,0.8714,0.7444,1,0.3,1,1,1,1,1,1,
14,32,sym3ph,12.0,0.7978,0.0,sym,0.27,0.1532,-0.0261,-0.1981,0.8739,0.8739,0.7978,1,0.625,1,1,1,1,1,1,
14,32,sym3ph,30.0,0.8623,0.0,sym,0.2499,0.0565,0.0052,-0.1906,0.8717,0.8717,0.8647,0,0.625,1,0,1,1,1,0,
14,33,sym3ph,0.3,0.6429,0.0,sym,0.27,0.3,-0.0125,-0.1998,0.8665,0.8665,0.6429,1,0.15,1,1,1,1,1,1,
14,33,sym3ph,0.6,0.6505,0.0,sym,0.27,0.3,-0.0145,-0.1998,0.8669,0.8669,0.6505,1,0.15,1,1,1,1,1,1,
14,33,sym3ph,1.0,0.6603,0.0,sym,0.27,0.3,-0.0174,-0.1998,0.8674,0.8674,0.6603,1,0.15,1,1,1,1,1,1,
14,33,sym3ph,1.8,0.6788,0.0,sym,0.27,0.3,-0.0219,-0.1997,0.8683,0.8684,0.6788,1,0.15,1,1,1,1,1,1,
14,33,sym3ph,3.0,0.7037,0.0,sym,0.27,0.2945,-0.0255,-0.1996,0.8695,0.8695,0.7037,1,0.3,1,1,1,1,1,1,
14,33,sym3ph,6.0,0.7497,0.0,sym,0.27,0.2255,-0.0335,-0.1991,0.8716,0.8716,0.7497,1,0.3,1,1,1,1,1,1,
14,33,sym3ph,12.0,0.7997,0.0,sym,0.27,0.1504,-0.0255,-0.198,0.874,0.874,0.7997,1,0.625,1,1,1,1,1,1,
14,33,sym3ph,30.0,0.8626,0.0,sym,0.2497,0.0562,0.0053,-0.1906,0.8715,0.8715,0.8651,0,0.625,1,0,1,1,1,0,
14,2,1ph_g,0.3,0.832,0.0959,asym,0.1085,0.102,-0.0707,-0.0386,0.9703,0.9703,0.832,0,0.625,1,1,1,1,1,1,
14,2,1ph_g,0.6,0.8721,0.0536,asym,0.0526,0.0419,-0.0652,-0.0102,0.9901,0.9901,0.8721,0,0.625,1,1,1,1,1,1,
14,2,1ph_g,1.0,0.8944,0.0338,sym,0.2285,0.0083,0.0238,-0.1821,0.8434,0.8434,0.9056,0,0.625,1,0,1,1,1,0,
14,2,1ph_g,1.8,0.9037,0.0194,normal,0.0135,0.0,0.0291,-0.0241,0.9314,0.9314,0.9037,0,0.625,1,1,1,1,1,1,
14,2,1ph_g,3.0,0.9107,0.0119,normal,0.0132,0.0,0.0292,-0.0241,0.9313,0.9313,0.9107,0,0.625,1,1,1,1,1,1,
14,2,1ph_g,6.0,0.9161,0.006,normal,0.0131,0.0,0.0292,-0.0238,0.9314,0.9314,0.9161,0,0.625,1,1,1,1,1,1,
14,2,1ph_g,12.0,0.9188,0.003,normal,0.013,0.0,0.0292,-0.0234,0.9317,0.9317,0.9188,0,0.625,1,1,1,1,1,1,
14,2,1ph_g,30.0,0.9205,0.0012,normal,0.0129,0.0,0.0292,-0.0232,0.9318,0.9318,0.9205,0,0.625,1,1,1,1,1,1,
14,3,1ph_g,0.3,0.7247,0.2047,asym,0.2309,0.263,-0.0556,-0.0616,0.9437,0.9437,0.7247,0,0.625,1,1,1,1,1,1,
14,3,1ph_g,0.6,0.7735,0.157,asym,0.1903,0.1898,-0.0617,-0.0588,0.9509,0.9509,0.7735,0,0.625,1,1,1,1,1,1,
14,3,1ph_g,1.8,0.8298,0.098,asym,0.1125,0.1052,-0.0707,-0.0393,0.9695,0.9695,0.8298,0,0.625,1,1,1,1,1,1,
14,3,1ph_g,3.0,0.8616,0.0646,asym,0.0644,0.0576,-0.0665,-0.0175,0.9853,0.9853,0.8616,0,0.625,1,1,1,1,1,1,
14,3,1ph_g,6.0,0.8933,0.035,sym,0.2291,0.01,0.0233,-0.1824,0.844,0.844,0.9043,0,0.625,1,0,1,1,1,0,
14,3,1ph_g,12.0,0.9048,0.0182,normal,0.0135,0.0,0.0291,-0.0242,0.9314,0.9314,0.9048,0,0.625,1,1,1,1,1,1,
14,3,1ph_g,30.0,0.9147,0.0075,normal,0.0131,0.0,0.0292,-0.0239,0.9313,0.9313,0.9147,0,0.625,1,1,1,1,1,1,
14,4,1ph_g,0.3,0.698,0.2303,asym,0.24,0.3,-0.0547,-0.0614,0.9418,0.9418,0.698,1,0.625,1,1,1,1,1,1,
14,4,1ph_g,0.6,0.7376,0.1922,asym,0.2226,0.2436,-0.0564,-0.0611,0.9453,0.9453,0.7376,0,0.625,1,1,1,1,1,1,
14,4,1ph_g,1.0,0.7749,0.1556,asym,0.188,0.1876,-0.0618,-0.0587,0.9512,0.9512,0.7749,0,0.625,1,1,1,1,1,1,
14,4,1ph_g,3.0,0.8328,0.0951,asym,0.1069,0.1009,-0.0707,-0.0383,0.9706,0.9706,0.8328,0,0.625,1,1,1,1,1,1,
14,4,1ph_g,6.0,0.8722,0.0535,asym,0.0526,0.0418,-0.0652,-0.0102,0.9901,0.9901,0.8722,0,0.625,1,1,1,1,1,1,
14,4,1ph_g,12.0,0.8993,0.0286,sym,0.226,0.0011,0.0257,-0.1808,0.8406,0.8406,0.9113,0,0.625,1,0,1,1,1,0,
14,4,1ph_g,30.0,0.9106,0.0119,normal,0.0132,0.0,0.0292,-0.0241,0.9313,0.9313,0.9106,0,0.625,1,1,1,1,1,1,
14,5,1ph_g,0.3,0.6835,0.2441,asym,0.24,0.3,-0.0541,-0.0617,0.9411,0.9411,0.6835,1,0.625,1,1,1,1,1,1,
14,5,1ph_g,0.6,0.7159,0.2132,asym,0.2358,0.2761,-0.0553,-0.0617,0.9428,0.9428,0.7159,0,0.625,1,1,1,1,1,1,
14,5,1ph_g,1.0,0.7499,0.1804,asym,0.2139,0.2252,-0.0576,-0.0606,0.9469,0.9469,0.7499,0,0.625,1,1,1,1,1,1,
14,5,1ph_g,1.8,0.7884,0.1417,asym,0.1687,0.1674,-0.064,-0.0569,0.9544,0.9544,0.7884,0,0.625,1,1,1,1,1,1,
14,5,1ph_g,3.0,0.8106,0.1183,asym,0.144,0.1342,-0.069,-0.0476,0.962,0.962,0.8106,0,0.625,1,1,1,1,1,1,
14,5,1ph_g,6.0,0.856,0.0707,asym,0.0714,0.066,-0.0673,-0.0219,0.9824,0.9824,0.856,0,0.625,1,1,1,1,1,1,
14,5,1ph_g,12.0,0.8899,0.0387,sym,0.2308,0.0151,0.0219,-0.1832,0.846,0.846,0.9002,0,0.625,1,0,1,1,1,0,
14,5,1ph_g,30.0,0.9065,0.0164,normal,0.0134,0.0,0.0291,-0.0242,0.9314,0.9314,0.9065,0,0.625,1,1,1,1,1,1,
14,6,1ph_g,0.3,0.6637,0.2639,asym,0.24,0.3,-0.0534,-0.0621,0.94,0.94,0.6637,1,0.625,1,1,1,1,1,1,
14,6,1ph_g,0.6,0.6854,0.2437,asym,0.24,0.3,-0.0542,-0.0617,0.9411,0.9411,0.6854,1,0.625,1,1,1,1,1,1,
14,6,1ph_g,1.0,0.7121,0.2188,asym,0.238,0.2818,-0.0553,-0.0619,0.9423,0.9423,0.7121,0,0.625,1,1,1,1,1,1,
14,6,1ph_g,1.8,0.7534,0.1795,asym,0.2115,0.2198,-0.0581,-0.0604,0.9473,0.9473,0.7534,0,0.625,1,1,1,1,1,1,
14,6,1ph_g,3.0,0.788,0.1449,asym,0.17,0.168,-0.0638,-0.0571,0.9542,0.9542,0.788,0,0.625,1,1,1,1,1,1,
14,6,1ph_g,6.0,0.8255,0.105,asym,0.1215,0.1117,-0.0705,-0.0413,0.9676,0.9676,0.8255,0,0.625,1,1,1,1,1,1,
14,6,1ph_g,12.0,0.8675,0.0604,asym,0.0582,0.0487,-0.066,-0.0139,0.9877,0.9877,0.8675,0,0.625,1,1,1,1,1,1,
14,6,1ph_g,30.0,0.8994,0.0265,sym,0.226,0.0009,0.0257,-0.1808,0.8407,0.8407,0.9115,0,0.625,1,0,1,1,1,0,
14,7,1ph_g,0.3,0.6554,0.2728,asym,0.24,0.3,-0.0529,-0.0624,0.9395,0.9395,0.6554,1,0.625,1,1,1,1,1,1,
14,7,1ph_g,0.6,0.6737,0.2562,asym,0.24,0.3,-0.0538,-0.0619,0.9405,0.9405,0.6737,1,0.625,1,1,1,1,1,1,
14,7,1ph_g,1.0,0.6976,0.2347,asym,0.24,0.3,-0.0547,-0.0615,0.9417,0.9417,0.6976,1,0.625,1,1,1,1,1,1,
14,7,1ph_g,1.8,0.7376,0.1984,asym,0.2237,0.2436,-0.0564,-0.0614,0.9451,0.9451,0.7376,0,0.625,1,1,1,1,1,1,
14,7,1ph_g,3.0,0.7773,0.1604,asym,0.187,0.184,-0.0621,-0.0589,0.9513,0.9513,0.7773,0,0.625,1,1,1,1,1,1,
14,7,1ph_g,6.0,0.8151,0.1198,asym,0.1394,0.1274,-0.0696,-0.0464,0.9631,0.9631,0.8151,0,0.625,1,1,1,1,1,1,
14,7,1ph_g,12.0,0.8617,0.0701,asym,0.066,0.0574,-0.067,-0.0186,0.9846,0.9846,0.8617,0,0.625,1,1,1,1,1,1,
14,7,1ph_g,30.0,0.8998,0.0312,sym,0.2255,0.0003,0.0261,-0.1806,0.84,0.84,0.9121,0,0.625,1,0,1,1,1,0,
14,8,1ph_g,0.3,0.6449,0.2824,asym,0.24,0.3,-0.0525,-0.0627,0.9389,0.9389,0.6449,1,0.625,1,1,1,1,1,1,
14,8,1ph_g,0.6,0.6559,0.2721,asym,0.24,0.3,-0.0529,-0.0624,0.9395,0.9395,0.6559,1,0.625,1,1,1,1,1,1,
14,8,1ph_g,1.0,0.6711,0.2581,asym,0.24,0.3,-0.0537,-0.062,0.9404,0.9404,0.6711,1,0.625,1,1,1,1,1,1,
14,8,1ph_g,1.8,0.6993,0.2324,asym,0.24,0.3,-0.0548,-0.0615,0.9418,0.9418,0.6993,1,0.625,1,1,1,1,1,1,
14,8,1ph_g,3.0,0.7335,0.2006,asym,0.2261,0.2497,-0.056,-0.0614,0.9446,0.9446,0.7335,0,0.625,1,1,1,1,1,1,
14,8,1ph_g,6.0,0.7864,0.1493,asym,0.1728,0.1704,-0.0632,-0.0576,0.9536,0.9536,0.7864,0,0.625,1,1,1,1,1,1,
14,8,1ph_g,12.0,0.8301,0.1034,asym,0.1145,0.1048,-0.0708,-0.0399,0.969,0.969,0.8301,0,0.625,1,1,1,1,1,1,
14,8,1ph_g,30.0,0.8836,0.0493,sym,0.2339,0.0246,0.0193,-0.1846,0.8498,0.8498,0.8927,0,0.625,1,0,1,1,1,0,
14,9,1ph_g,0.3,0.6396,0.2874,asym,0.24,0.3,-0.0524,-0.0628,0.9386,0.9386,0.6396,1,0.625,1,1,1,1,1,1,
14,9,1ph_g,0.6,0.6488,0.2787,asym,0.24,0.3,-0.0527,-0.0626,0.9391,0.9391,0.6488,1,0.625,1,1,1,1,1,1,
14,9,1ph_g,1.0,0.6615,0.2669,asym,0.24,0.3,-0.0532,-0.0622,0.9399,0.9399,0.6615,1,0.625,1,1,1,1,1,1,
14,9,1ph_g,1.8,0.6857,0.2446,asym,0.24,0.3,-0.0542,-0.0617,0.9412,0.9412,0.6857,1,0.625,1,1,1,1,1,1,
14,9,1ph_g,3.0,0.7173,0.2155,asym,0.2355,0.274,-0.0554,-0.0618,0.9428,0.9428,0.7173,0,0.625,1,1,1,1,1,1,
14,9,1ph_g,6.0,0.7714,0.1643,asym,0.1948,0.1929,-0.0614,-0.059,0.9503,0.9503,0.7714,0,0.625,1,1,1,1,1,1,
14,9,1ph_g,12.0,0.8146,0.1194,asym,0.1398,0.1281,-0.0695,-0.0465,0.963,0.963,0.8146,0,0.625,1,1,1,1,1,1,
14,9,1ph_g,30.0,0.8712,0.0588,asym,0.0547,0.0432,-0.0657,-0.0119,0.989,0.989,0.8712,0,0.625,1,1,1,1,1,1,
14,10,1ph_g,0.3,0.6326,0.2942,asym,0.24,0.3,-0.0523,-0.0631,0.9381,0.9381,0.6326,1,0.625,1,1,1,1,1,1,
14,10,1ph_g,0.6,0.6424,0.2847,asym,0.24,0.3,-0.0525,-0.0628,0.9387,0.9387,0.6424,1,0.625,1,1,1,1,1,1,
14,10,1ph_g,1.0,0.6539,0.2739,asym,0.24,0.3,-0.0528,-0.0624,0.9394,0.9394,0.6539,1,0.625,1,1,1,1,1,1,
14,10,1ph_g,1.8,0.6757,0.2537,asym,0.24,0.3,-0.0539,-0.0619,0.9406,0.9406,0.6757,1,0.625,1,1,1,1,1,1,
14,10,1ph_g,3.0,0.7045,0.2272,asym,0.24,0.2932,-0.0551,-0.0618,0.9419,0.9419,0.7045,1,0.625,1,1,1,1,1,1,
14,10,1ph_g,6.0,0.756,0.1789,asym,0.2098,0.2159,-0.0585,-0.0603,0.9476,0.9476,0.756,0,0.625,1,1,1,1,1,1,
14,10,1ph_g,12.0,0.8045,0.13,asym,0.1542,0.1433,-0.0675,-0.0512,0.959,0.959,0.8045,0,0.625,1,1,1,1,1,1,
14,10,1ph_g,30.0,0.8629,0.0679,asym,0.0642,0.0557,-0.0667,-0.0176,0.9852,0.9852,0.8629,0,0.625,1,1,1,1,1,1,
14,11,1ph_g,0.3,0.6319,0.2948,asym,0.24,0.3,-0.0523,-0.0631,0.9381,0.9381,0.6319,1,0.625,1,1,1,1,1,1,
14,11,1ph_g,0.6,0.6418,0.2853,asym,0.24,0.3,-0.0525,-0.0628,0.9387,0.9387,0.6418,1,0.625,1,1,1,1,1,1,
14,11,1ph_g,1.0,0.6531,0.2745,asym,0.24,0.3,-0.0528,-0.0624,0.9394,0.9394,0.6531,1,0.625,1,1,1,1,1,1,
14,11,1ph_g,1.8,0.6746,0.2546,asym,0.24,0.3,-0.0538,-0.0619,0.9406,0.9406,0.6746,1,0.625,1,1,1,1,1,1,
14,11,1ph_g,3.0,0.7029,0.2286,asym,0.24,0.2956,-0.055,-0.0617,0.9419,0.9419,0.7029,1,0.625,1,1,1,1,1,1,
14,11,1ph_g,6.0,0.754,0.1806,asym,0.2114,0.219,-0.0582,-0.0605,0.9473,0.9473,0.754,0,0.625,1,1,1,1,1,1,
14,11,1ph_g,12.0,0.803,0.1313,asym,0.1557,0.1455,-0.0673,-0.052,0.9585,0.9585,0.803,0,0.625,1,1,1,1,1,1,
14,11,1ph_g,30.0,0.8615,0.0692,asym,0.066,0.0578,-0.0669,-0.0185,0.9846,0.9846,0.8615,0,0.625,1,1,1,1,1,1,
14,12,1ph_g,0.3,0.6323,0.2943,asym,0.24,0.3,-0.0523,-0.0631,0.9381,0.9381,0.6323,1,0.625,1,1,1,1,1,1,
14,12,1ph_g,0.6,0.641,0.2859,asym,0.24,0.3,-0.0524,-0.0628,0.9386,0.9386,0.641,1,0.625,1,1,1,1,1,1,
14,12,1ph_g,1.0,0.6518,0.2756,asym,0.24,0.3,-0.0528,-0.0625,0.9393,0.9393,0.6518,1,0.625,1,1,1,1,1,1,
14,12,1ph_g,1.8,0.6725,0.2563,asym,0.24,0.3,-0.0537,-0.062,0.9405,0.9405,0.6725,1,0.625,1,1,1,1,1,1,
14,12,1ph_g,3.0,0.7,0.231,asym,0.24,0.3,-0.0548,-0.0615,0.9418,0.9418,0.7,1,0.625,1,1,1,1,1,1,
14,12,1ph_g,6.0,0.7502,0.1838,asym,0.2143,0.2247,-0.0575,-0.0608,0.9468,0.9468,0.7502,0,0.625,1,1,1,1,1,1,
14,12,1ph_g,12.0,0.8001,0.1338,asym,0.1588,0.1498,-0.067,-0.0534,0.9574,0.9574,0.8001,0,0.625,1,1,1,1,1,1,
14,12,1ph_g,30.0,0.8589,0.0716,asym,0.0691,0.0617,-0.0672,-0.0204,0.9834,0.9834,0.8589,0,0.625,1,1,1,1,1,1,
14,13,1ph_g,0.3,0.6285,0.2976,asym,0.24,0.3,-0.0522,-0.0632,0.9379,0.9379,0.6285,1,0.625,1,1,1,1,1,1,
14,13,1ph_g,0.6,0.6349,0.2915,asym,0.24,0.3,-0.0523,-0.063,0.9383,0.9383,0.6349,1,0.625,1,1,1,1,1,1,
14,13,1ph_g,1.0,0.6442,0.2827,asym,0.24,0.3,-0.0525,-0.0627,0.9388,0.9388,0.6442,1,0.625,1,1,1,1,1,1,
14,13,1ph_g,1.8,0.662,0.266,asym,0.24,0.3,-0.0533,-0.0622,0.9399,0.9399,0.662,1,0.625,1,1,1,1,1,1,
14,13,1ph_g,3.0,0.6862,0.2437,asym,0.24,0.3,-0.0542,-0.0617,0.9412,0.9412,0.6862,1,0.625,1,1,1,1,1,1,
14,13,1ph_g,6.0,0.7334,0.1998,asym,0.226,0.2499,-0.056,-0.0614,0.9446,0.9446,0.7334,0,0.625,1,1,1,1,1,1,
14,13,1ph_g,12.0,0.7872,0.1474,asym,0.1715,0.1693,-0.0634,-0.0574,0.9539,0.9539,0.7872,0,0.625,1,1,1,1,1,1,
14,13,1ph_g,30.0,0.8482,0.0834,asym,0.0839,0.0776,-0.0688,-0.03,0.9771,0.9771,0.8482,0,0.625,1,1,1,1,1,1,
14,14,1ph_g,0.3,0.6244,0.3016,asym,0.24,0.3,-0.0522,-0.0633,0.9376,0.9376,0.6244,1,0.625,1,1,1,1,1,1,
14,14,1ph_g,0.6,0.6309,0.2953,asym,0.24,0.3,-0.0523,-0.0631,0.938,0.938,0.6309,1,0.625,1,1,1,1,1,1,
14,14,1ph_g,1.0,0.64,0.2867,asym,0.24,0.3,-0.0524,-0.0628,0.9386,0.9386,0.64,1,0.625,1,1,1,1,1,1,
14,14,1ph_g,1.8,0.6572,0.2706,asym,0.24,0.3,-0.053,-0.0623,0.9396,0.9396,0.6572,1,0.625,1,1,1,1,1,1,
